geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
6685841,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,虞山,,Asia/Shanghai,0
6721732,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,蔡内,,Asia/Shanghai,0
6824283,zh-CN,AS,亚洲,CN,中国,YN,云南,,,绿溪,,Asia/Shanghai,0
6825418,zh-CN,AS,亚洲,CN,中国,YN,云南,,,师旗,,Asia/Shanghai,0
6833374,zh-CN,AS,亚洲,CN,中国,GD,广东,,,大园,,Asia/Urumqi,0
6833490,zh-CN,AS,亚洲,CN,中国,GD,广东,,,白石头,,Asia/Urumqi,0
6833503,zh-CN,AS,亚洲,CN,中国,GD,广东,,,湾州,,Asia/Urumqi,0
6833615,zh-CN,AS,亚洲,CN,中国,GD,广东,,,边岭,,Asia/Urumqi,0
6834741,zh-CN,AS,亚洲,CN,中国,GD,广东,,,下山,,Asia/Urumqi,0
6843822,zh-CN,AS,亚洲,CN,中国,GD,广东,,,坝下,,Asia/Urumqi,0
6846335,zh-CN,AS,亚洲,CN,中国,GD,广东,,,广潭,,Asia/Urumqi,0
6846803,zh-CN,AS,亚洲,CN,中国,GD,广东,,,板村,,Asia/Urumqi,0
6848684,zh-CN,AS,亚洲,CN,中国,GD,广东,,,港尾,,Asia/Shanghai,0
6854284,zh-CN,AS,亚洲,CN,中国,GD,广东,,,白石,,Asia/Shanghai,0
6854549,zh-CN,AS,亚洲,CN,中国,GD,广东,,,福田,,Asia/Shanghai,0
6855027,zh-CN,AS,亚洲,CN,中国,GD,广东,,,鸡山,,Asia/Shanghai,0
6864236,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,穿石,,Asia/Shanghai,0
6868668,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,北坝,,Asia/Shanghai,0
6873372,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,方碑,,Asia/Shanghai,0
6873547,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,白坭,,Asia/Shanghai,0
6873549,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,白沙,,Asia/Shanghai,0
6912052,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,竹海,,Asia/Shanghai,0
6913090,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,北外,,Asia/Shanghai,0
6919441,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,建华,,Asia/Shanghai,0
6919716,zh-CN,AS,亚洲,CN,中国,GD,广东,,,聚龙,,Asia/Shanghai,0
6919753,zh-CN,AS,亚洲,CN,中国,GD,广东,,,裕安,,Asia/Shanghai,0
6919789,zh-CN,AS,亚洲,CN,中国,GD,广东,,,福涌,,Asia/Shanghai,0
6921325,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,冯坪,,Asia/Shanghai,0
6921832,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,菜坝,,Asia/Shanghai,0
6922473,zh-CN,AS,亚洲,CN,中国,GD,广东,,,禅城,,Asia/Shanghai,0
6929819,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,永兴,,Asia/Shanghai,0
6958346,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,罗叉,,Asia/Shanghai,0
6959362,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,棉竹,,Asia/Shanghai,0
6960819,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,白草,,Asia/Shanghai,0
6961104,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,茶房,,Asia/Shanghai,0
6970254,zh-CN,AS,亚洲,CN,中国,GD,广东,,,井溪,,Asia/Shanghai,0
6975017,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,枫香树,,Asia/Shanghai,0
6979755,zh-CN,AS,亚洲,CN,中国,SC,四川省,,,白湾,,Asia/Shanghai,0
6981624,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,塘下,,Asia/Shanghai,0
6982392,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,湖川头,,Asia/Shanghai,0
6982621,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,陈家,,Asia/Shanghai,0
7001732,zh-CN,AS,亚洲,CN,中国,GD,广东,,,东江,,Asia/Shanghai,0
7005791,zh-CN,AS,亚洲,CN,中国,GD,广东,,,陂角,,Asia/Shanghai,0
7009563,zh-CN,AS,亚洲,CN,中国,GD,广东,,,白莲湖,,Asia/Shanghai,0
7011435,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,宝树,,Asia/Shanghai,0
7029859,zh-CN,AS,亚洲,CN,中国,GD,广东,,,白云,,Asia/Shanghai,0
7033239,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,松园,,Asia/Shanghai,0
7043153,zh-CN,AS,亚洲,CN,中国,AH,安徽,,,鸠江,,Asia/Shanghai,0
7045078,zh-CN,AS,亚洲,CN,中国,AH,安徽,,,大塘,,Asia/Shanghai,0
7054491,zh-CN,AS,亚洲,CN,中国,AH,安徽,,,大何,,Asia/Shanghai,0
7063961,zh-CN,AS,亚洲,CN,中国,SN,陕西,,,未央,,Asia/Shanghai,0
7063963,zh-CN,AS,亚洲,CN,中国,SN,陕西,,,碑林,,Asia/Shanghai,0
7064011,zh-CN,AS,亚洲,CN,中国,SN,陕西,,,连湖,,Asia/Shanghai,0
7067535,zh-CN,AS,亚洲,CN,中国,AH,安徽,,,碗山,,Asia/Shanghai,0
7067573,zh-CN,AS,亚洲,CN,中国,AH,安徽,,,宝塔,,Asia/Shanghai,0
7069199,zh-CN,AS,亚洲,CN,中国,AH,安徽,,,芜湖,,Asia/Shanghai,0
7069661,zh-CN,AS,亚洲,CN,中国,HA,河南,,,曹沟,,Asia/Shanghai,0
7072498,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,上海,,Asia/Shanghai,0
7072686,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,方家塘,,Asia/Shanghai,0
7076552,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,北镇,,Asia/Shanghai,0
7332008,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,东桥,,Asia/Shanghai,0
7347538,zh-CN,AS,亚洲,CN,中国,GS,甘肃,,,蒋家湾,,Asia/Shanghai,0
7348025,zh-CN,AS,亚洲,CN,中国,GS,甘肃,,,清水,,Asia/Shanghai,0
7397455,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,大顶子,,Asia/Shanghai,0
7397514,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,郝屯,,Asia/Shanghai,0
7399917,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,曹家,,Asia/Shanghai,0
7400247,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,黄花,,Asia/Shanghai,0
7402623,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,金坑,,Asia/Shanghai,0
7403773,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,城南,,Asia/Shanghai,0
7469279,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,双江,,Asia/Shanghai,0
7469489,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,白沙村,,Asia/Shanghai,0
7502510,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,大里,,Asia/Shanghai,0
7504479,zh-CN,AS,亚洲,CN,中国,GD,广东,,,矮岗,,Asia/Shanghai,0
7513589,zh-CN,AS,亚洲,CN,中国,HA,河南,,,胡里,,Asia/Shanghai,0
7520654,zh-CN,AS,亚洲,CN,中国,SX,山西,,,堡子店,,Asia/Shanghai,0
7525943,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,柯坊,,Asia/Shanghai,0
7527267,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,北荡,,Asia/Shanghai,0
7528440,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,北森,,Asia/Shanghai,0
7603691,zh-CN,AS,亚洲,CN,中国,SX,山西,,,仓底,,Asia/Shanghai,0
7623476,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,坂后,,Asia/Shanghai,0
7629921,zh-CN,AS,亚洲,CN,中国,HL,黑龙江省,,,华宾,,Asia/Shanghai,0
7637753,zh-CN,AS,亚洲,CN,中国,AH,安徽,,,光荣,,Asia/Shanghai,0
7638339,zh-CN,AS,亚洲,CN,中国,AH,安徽,,,滨玉,,Asia/Shanghai,0
7638354,zh-CN,AS,亚洲,CN,中国,AH,安徽,,,联城,,Asia/Shanghai,0
7640514,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,东岗,,Asia/Shanghai,0
7644114,zh-CN,AS,亚洲,CN,中国,GD,广东,,,白沙岭,,Asia/Shanghai,0
7651483,zh-CN,AS,亚洲,CN,中国,AH,安徽,,,白塔,,Asia/Shanghai,0
7661553,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,京山,,Asia/Shanghai,0
7661606,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,大兴,,Asia/Shanghai,0
7695615,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,柏木坪,,Asia/Shanghai,0
7696073,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,张家口,,Asia/Shanghai,0
7696224,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,白家岗,,Asia/Shanghai,0
7733465,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,虎丘,,Asia/Shanghai,0
7740639,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,大桥,,Asia/Shanghai,0
7741266,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,港口,,Asia/Shanghai,0
7741305,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,邓家,,Asia/Shanghai,0
7752739,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,下卢,,Asia/Shanghai,0
7758924,zh-CN,AS,亚洲,CN,中国,HI,海南,,,拔南,,Asia/Shanghai,0
7842976,zh-CN,AS,亚洲,CN,中国,SH,上海,,,陈桥,,Asia/Shanghai,0
7843142,zh-CN,AS,亚洲,CN,中国,SH,上海,,,东周,,Asia/Shanghai,0
7843183,zh-CN,AS,亚洲,CN,中国,SH,上海,,,城南,,Asia/Shanghai,0
7843215,zh-CN,AS,亚洲,CN,中国,SH,上海,,,荻山,,Asia/Shanghai,0
7843625,zh-CN,AS,亚洲,CN,中国,SH,上海,,,沈镇,,Asia/Shanghai,0
7843634,zh-CN,AS,亚洲,CN,中国,SH,上海,,,六里,,Asia/Shanghai,0
7919856,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,大营子村,,Asia/Shanghai,0
8034653,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,金湾,,Asia/Shanghai,0
8038724,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,八总,,Asia/Shanghai,0
8066148,zh-CN,AS,亚洲,CN,中国,GD,广东,,,锦平,,Asia/Shanghai,0
8066183,zh-CN,AS,亚洲,CN,中国,GD,广东,,,安步,,Asia/Shanghai,0
8066249,zh-CN,AS,亚洲,CN,中国,GD,广东,,,永兴,,Asia/Shanghai,0
8201945,zh-CN,AS,亚洲,CN,中国,HN,湖南,,,白洲,,Asia/Shanghai,0
8212997,zh-CN,AS,亚洲,CN,中国,GD,广东,,,陂径,,Asia/Shanghai,0
8263172,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,苏一村,,Asia/Shanghai,0
8264660,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,八桥,,Asia/Shanghai,0
8266196,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,坝头,,Asia/Shanghai,0
8270544,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,卞湖,,Asia/Shanghai,0
8273087,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,蔡桥,,Asia/Shanghai,0
8273536,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,大新,,Asia/Shanghai,0
8274298,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,白马,,Asia/Shanghai,0
8300700,zh-CN,AS,亚洲,CN,中国,LN,辽宁,,,元宝,,Asia/Shanghai,0
8315394,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,北塘,,Asia/Shanghai,0
8315503,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,城西,,Asia/Shanghai,0
8335361,zh-CN,AS,亚洲,CN,中国,NM,内蒙古自治区,,,乌兰察布市,,Asia/Shanghai,0
8347664,zh-CN,AS,亚洲,CN,中国,NM,内蒙古自治区,,,鄂尔多斯市,,Asia/Shanghai,0
8356231,zh-CN,AS,亚洲,CN,中国,AH,安徽,,,白华,,Asia/Shanghai,0
8359234,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,光明,,Asia/Shanghai,0
8359295,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,双合,,Asia/Shanghai,0
8359780,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,富强,,Asia/Shanghai,0
8360042,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,成星,,Asia/Shanghai,0
8360365,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,宝塔,,Asia/Shanghai,0
8365611,zh-CN,AS,亚洲,CN,中国,GD,广东,,,隆美,,Asia/Shanghai,0
8365663,zh-CN,AS,亚洲,CN,中国,GD,广东,,,上垌,,Asia/Shanghai,0
8366033,zh-CN,AS,亚洲,CN,中国,GD,广东,,,大江,,Asia/Shanghai,0
8366122,zh-CN,AS,亚洲,CN,中国,GD,广东,,,东升,,Asia/Shanghai,0
8366434,zh-CN,AS,亚洲,CN,中国,GD,广东,,,禾南,,Asia/Shanghai,0
8366960,zh-CN,AS,亚洲,CN,中国,GD,广东,,,东秀,,Asia/Shanghai,0
8367180,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,堡河,,Asia/Shanghai,0
8368026,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,八字桥,,Asia/Shanghai,0
8368855,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,上余,,Asia/Shanghai,0
8375466,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,陈杨,,Asia/Shanghai,0
8382358,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,班竹,,Asia/Shanghai,0
8382952,zh-CN,AS,亚洲,CN,中国,GD,广东,,,饶坪,,Asia/Shanghai,0
8383090,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,工农,,Asia/Shanghai,0
8389511,zh-CN,AS,亚洲,CN,中国,BJ,北京市,,,朝外,,Asia/Shanghai,0
8389516,zh-CN,AS,亚洲,CN,中国,BJ,北京市,,,拱辰,,Asia/Shanghai,0
8389690,zh-CN,AS,亚洲,CN,中国,BJ,北京市,,,巷港,,Asia/Shanghai,0
8394613,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,张家岗,,Asia/Shanghai,0
8394626,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,史家庄,,Asia/Shanghai,0
8394862,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,鲍舍,,Asia/Shanghai,0
8395548,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,谢桥,,Asia/Shanghai,0
8395964,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,南圩,,Asia/Shanghai,0
8398400,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,杏蒋,,Asia/Shanghai,0
8399653,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,金城,,Asia/Shanghai,0
8399963,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,新硐,,Asia/Shanghai,0
8400632,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,川心,,Asia/Shanghai,0
8400694,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,台州,,Asia/Shanghai,0
8400716,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,岙胡,,Asia/Shanghai,0
8401900,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,蒋宅,,Asia/Shanghai,0
8401987,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,湖田,,Asia/Shanghai,0
8404324,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,北京,,Asia/Shanghai,0
8405324,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,漕溪,,Asia/Shanghai,0
8406929,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,大田,,Asia/Shanghai,0
8407015,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,莲花,,Asia/Shanghai,0
8407858,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,大河坝,,Asia/Shanghai,0
8408071,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,白马,,Asia/Shanghai,0
8408118,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,后坝,,Asia/Shanghai,0
8408188,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,建设,,Asia/Shanghai,0
8408641,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,红溪,,Asia/Shanghai,0
8408958,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,关口,,Asia/Shanghai,0
8413208,zh-CN,AS,亚洲,CN,中国,TJ,天津市,,,西于庄,,Asia/Shanghai,0
8413221,zh-CN,AS,亚洲,CN,中国,TJ,天津市,,,大王庄,,Asia/Shanghai,0
8413225,zh-CN,AS,亚洲,CN,中国,TJ,天津市,,,大营门,,Asia/Shanghai,0
8413242,zh-CN,AS,亚洲,CN,中国,TJ,天津市,,,小白楼,,Asia/Shanghai,0
8413252,zh-CN,AS,亚洲,CN,中国,TJ,天津市,,,向阳,,Asia/Shanghai,0
8413262,zh-CN,AS,亚洲,CN,中国,TJ,天津市,,,董新房,,Asia/Shanghai,0
8413264,zh-CN,AS,亚洲,CN,中国,TJ,天津市,,,刘园,,Asia/Shanghai,0
8413524,zh-CN,AS,亚洲,CN,中国,TJ,天津市,,,北旺,,Asia/Shanghai,0
8415528,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,硐垟,,Asia/Shanghai,0
8415560,zh-CN,AS,亚洲,CN,中国,ZJ,浙江省,,,岙底胡,,Asia/Shanghai,0
8416434,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,保合,,Asia/Shanghai,0
8416490,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,舒家,,Asia/Shanghai,0
8418149,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,南岸,,Asia/Shanghai,0
8420098,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,安东,,Asia/Shanghai,0
8420220,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,曹家,,Asia/Shanghai,0
8421967,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,建新,,Asia/Shanghai,0
8421974,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,胜利,,Asia/Shanghai,0
8421977,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,大坝,,Asia/Shanghai,0
8422010,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,白坪,,Asia/Shanghai,0
8422138,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,百胜,,Asia/Shanghai,0
8422197,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,打石,,Asia/Shanghai,0
8422227,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,朝阳,,Asia/Shanghai,0
8422245,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,广东,,Asia/Shanghai,0
8422250,zh-CN,AS,亚洲,CN,中国,CQ,重庆,,,上坪,,Asia/Shanghai,0
8422864,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,东升,,Asia/Shanghai,0
8427998,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,环翠楼,,Asia/Shanghai,0
8428368,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,河南,,Asia/Shanghai,0
8428820,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,岔河,,Asia/Shanghai,0
8428841,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,向阳,,Asia/Shanghai,0
8439439,zh-CN,AS,亚洲,CN,中国,NM,内蒙古自治区,,,章塔尔,,Asia/Shanghai,0
8453600,zh-CN,AS,亚洲,CN,中国,QH,青海省,,,巴达,,Asia/Shanghai,0
8464446,zh-CN,AS,亚洲,CN,中国,HL,黑龙江省,,,红星,,Asia/Shanghai,0
8464461,zh-CN,AS,亚洲,CN,中国,HL,黑龙江省,,,建华,,Asia/Shanghai,0
8464520,zh-CN,AS,亚洲,CN,中国,HL,黑龙江省,,,南岗,,Asia/Shanghai,0
8467624,zh-CN,AS,亚洲,CN,中国,NM,内蒙古自治区,,,回民,,Asia/Shanghai,0
8467832,zh-CN,AS,亚洲,CN,中国,NM,内蒙古自治区,,,大坝,,Asia/Shanghai,0
8505006,zh-CN,AS,亚洲,CN,中国,YN,云南,,,文山,,Asia/Shanghai,0
8505204,zh-CN,AS,亚洲,CN,中国,HL,黑龙江省,,,南航,,Asia/Shanghai,0
8505540,zh-CN,AS,亚洲,CN,中国,HL,黑龙江省,,,东安,,Asia/Shanghai,0
8507350,zh-CN,AS,亚洲,CN,中国,GS,甘肃,,,秦州,,Asia/Urumqi,0
8512733,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,东山,,Asia/Shanghai,0
8512806,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,凤凰,,Asia/Shanghai,0
8512898,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,八屋,,Asia/Shanghai,0
8513050,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,季南,,Asia/Shanghai,0
8513087,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,洪山,,Asia/Shanghai,0
8513095,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,丛林,,Asia/Shanghai,0
8513447,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,黄港,,Asia/Shanghai,0
8513724,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,洪渊,,Asia/Shanghai,0
8514132,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,西岸,,Asia/Shanghai,0
8514205,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,白庙,,Asia/Shanghai,0
8514925,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,红星,,Asia/Shanghai,0
8515252,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,新垸,,Asia/Shanghai,0
8516451,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,鞍山,,Asia/Shanghai,0
8517119,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,白岩,,Asia/Shanghai,0
8517430,zh-CN,AS,亚洲,CN,中国,HB,湖北省,,,安乐井,,Asia/Shanghai,0
8527332,zh-CN,AS,亚洲,CN,中国,HL,黑龙江省,,,向阳,,Asia/Shanghai,0
8533133,zh-CN,AS,亚洲,CN,中国,GZ,贵州,,,六盘水市,,Asia/Shanghai,0
8540996,zh-CN,AS,亚洲,CN,中国,GD,广东,,,梅县,,Asia/Shanghai,0
8541236,zh-CN,AS,亚洲,CN,中国,BJ,北京市,,,陈家营,,Asia/Shanghai,0
8575044,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,凤岭,,Asia/Shanghai,0
8575241,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,吉安,,Asia/Shanghai,0
8575249,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,筹岐,,Asia/Shanghai,0
8575280,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,冠洲,,Asia/Shanghai,0
8575807,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,城关,,Asia/Shanghai,0
8576253,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,应德,,Asia/Shanghai,0
8579544,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,北港,,Asia/Shanghai,0
8580270,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,柏山,,Asia/Shanghai,0
8594670,zh-CN,AS,亚洲,CN,中国,GD,广东,,,兴城,,Asia/Shanghai,0
8597992,zh-CN,AS,亚洲,CN,中国,FJ,福建省,,,高南,,Asia/Shanghai,0
8656967,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,曹家,,Asia/Shanghai,0
8746587,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,淮海,,Asia/Shanghai,0
8991230,zh-CN,AS,亚洲,CN,中国,JS,江苏省,,,民航,,Asia/Shanghai,0
8992399,zh-CN,AS,亚洲,CN,中国,XJ,新疆,,,巴格其,,Asia/Urumqi,0
9115436,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,大芦,,Asia/Shanghai,0
9115441,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,白果树,,Asia/Shanghai,0
9116213,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,皂庄,,Asia/Shanghai,0
9116657,zh-CN,AS,亚洲,CN,中国,HA,河南,,,北坟,,Asia/Shanghai,0
9122157,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,木厂峪,,Asia/Shanghai,0
9122609,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,北屠苏,,Asia/Shanghai,0
9123532,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,周,,Asia/Shanghai,0
9126701,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,北孝义,,Asia/Shanghai,0
9128950,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,篦子店,,Asia/Shanghai,0
9131827,zh-CN,AS,亚洲,CN,中国,HA,河南,,,谷楼,,Asia/Shanghai,0
9180606,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,房家,,Asia/Shanghai,0
9185504,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,古楼,,Asia/Shanghai,0
9275963,zh-CN,AS,亚洲,CN,中国,XJ,新疆,,,北京路,,Asia/Urumqi,0
9276697,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,河口,,Asia/Shanghai,0
9526822,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,固兰,,Asia/Shanghai,0
9526877,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,白家,,Asia/Shanghai,0
9527127,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,小刘,,Asia/Shanghai,0
9527756,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,北阳,,Asia/Shanghai,0
9528317,zh-CN,AS,亚洲,CN,中国,HE,河北省,,,北岗,,Asia/Shanghai,0
9613755,zh-CN,AS,亚洲,CN,中国,JX,江西,,,底坪,,Asia/Shanghai,0
9614352,zh-CN,AS,亚洲,CN,中国,JX,江西,,,大潭,,Asia/Shanghai,0
9615823,zh-CN,AS,亚洲,CN,中国,JX,江西,,,立新,,Asia/Shanghai,0
9616332,zh-CN,AS,亚洲,CN,中国,JX,江西,,,红金,,Asia/Shanghai,0
9616719,zh-CN,AS,亚洲,CN,中国,JX,江西,,,章贡,,Asia/Shanghai,0
9616795,zh-CN,AS,亚洲,CN,中国,JX,江西,,,镇江,,Asia/Shanghai,0
9617163,zh-CN,AS,亚洲,CN,中国,JX,江西,,,北门,,Asia/Shanghai,0
9617268,zh-CN,AS,亚洲,CN,中国,JX,江西,,,东湖,,Asia/Shanghai,0
9617281,zh-CN,AS,亚洲,CN,中国,JX,江西,,,荷蒲,,Asia/Shanghai,0
9617367,zh-CN,AS,亚洲,CN,中国,JX,江西,,,白口,,Asia/Shanghai,0
9617481,zh-CN,AS,亚洲,CN,中国,JX,江西,,,松江,,Asia/Shanghai,0
9617689,zh-CN,AS,亚洲,CN,中国,JX,江西,,,冬水田,,Asia/Shanghai,0
9618610,zh-CN,AS,亚洲,CN,中国,SD,山东省,,,兰山街道,,Asia/Shanghai,0
